"_id",company,get_name,legal_person,registered_capital,registered_time,score,url
5a3cbcada5d9660b30916730,北京象翌微链计算技术有限公司,北京象翌微链计算技术有限公司,游建,1000 万人民币,2010-11-18,76,https://m.tianyancha.com/company/28603338
5a3cbcaea5d9660b30916731,北京云账房信息技术有限公司,北京云账房信息技术有限公司,姜路,500 万人民币,2015-01-23,55,https://m.tianyancha.com/company/3007240586
5a3cbcafa5d9660b30916732,游瑞世纪(北京)管理咨询有限公司,游瑞世纪（北京）管理咨询有限公司,苑瑞红,100 万人民币,2016-04-05,52,https://m.tianyancha.com/company/2355592155
5a3cbcb0a5d9660b30916733,成都众创互乐科技有限公司,成都众创互乐科技有限公司,甘萄,1000万人民币,2015-06-29,89,https://m.tianyancha.com/company/1526753604
5a3cbcb1a5d9660b30916734,北京艾汉特管理顾问有限公司,北京艾汉特管理顾问有限公司,金凡,10 万人民币,2010-12-15,47,https://m.tianyancha.com/company/24898063
5a3cbcb2a5d9660b30916735,厦门当代控股集团有限公司,厦门当代控股集团有限公司,王春芳,5000.000000万人民币,2009-08-17,94,https://m.tianyancha.com/company/2796077328
5a3cbcb3a5d9660b30916736,北京清鹤科技有限公司,北京清鹤科技有限公司,叶剑君,2000 万人民币,2016-03-21,66,https://m.tianyancha.com/company/2570474935
5a3cbcb5a5d9660b30916737,北京聚辉管理咨询有限公司,北京聚辉管理咨询有限公司,李鑫,100 万人民币,2009-10-10,54,https://m.tianyancha.com/company/6633319
5a3cbcb5a5d9660b30916738,北京天景隆软件科技有限公司,北京天景隆软件科技有限公司,沈道弘,800 万人民币,2006-02-08,76,https://m.tianyancha.com/company/3629256
5a3cbcb6a5d9660b30916739,北京云乔管理咨询有限公司,北京云乔管理咨询有限公司,刘丽娟,200 万人民币,2016-04-20,51,https://m.tianyancha.com/company/2354585434
5a3cbcb7a5d9660b3091673a,北京阿博茨科技有限公司,北京阿博茨科技有限公司,余宙,5000 万人民币,2016-05-03,64,https://m.tianyancha.com/company/2353601955
5a3cbcb8a5d9660b3091673b,北京鱼游四海科技有限公司,北京鱼游四海科技有限公司,刘思齐,10 万人民币,2016-09-07,47,https://m.tianyancha.com/company/2964766783
5a3cbcb9a5d9660b3091673c,北京中科磐云科技有限公司,北京中科磐云科技有限公司,谢婧文,200 万人民币,2017-01-18,73,https://m.tianyancha.com/company/3014248438
5a3cbcbaa5d9660b3091673d,天脉聚源(北京)传媒科技有限公司,天脉聚源（北京）传媒科技有限公司,伍昕,4962.112 万人民币,2008-07-16,96,https://m.tianyancha.com/company/8813029
5a3cbcbba5d9660b3091673e,北京通付盾数据科技有限公司,北京通付盾数据科技有限公司,汪德嘉,1500 万人民币,2013-05-27,72,https://m.tianyancha.com/company/2345107618
5a3cbcbca5d9660b3091673f,北京升鑫网络科技有限公司,北京升鑫网络科技有限公司,张福,1176.609 万人民币,2013-09-06,75,https://m.tianyancha.com/company/25424519
5a3cbcbda5d9660b30916740,北京极速传媒广告有限公司,北京极速传媒广告有限公司,辛娟,500万人民币,2013-05-24,67,https://m.tianyancha.com/company/42108781
5a3cbcbea5d9660b30916741,速感科技(北京)有限公司,速感科技（北京）有限公司,陈震,226.531万人民币,2014-10-27,80,https://m.tianyancha.com/company/53971357
5a3cbcbfa5d9660b30916742,中国电信集团系统集成有限责任公司,中国电信集团系统集成有限责任公司,陈忠岳,54225.45 万人民币,2001-09-13,76,https://m.tianyancha.com/company/21957519
5a3cbcc0a5d9660b30916743,北京楚天龙科技发展有限公司,北京楚天龙科技发展有限公司,苏素梅,168 万人民币,2000-05-18,65,https://m.tianyancha.com/company/12310491
5a3cbcc1a5d9660b30916744,北京猎豹移动科技有限公司,北京猎豹移动科技有限公司,傅盛,1000 万人民币,2009-04-15,88,https://m.tianyancha.com/company/2310251344
5a3cbcc2a5d9660b30916745,北京想就拿信息科技有限公司,北京想就拿信息科技有限公司,王曾,5000 万人民币,2016-06-08,81,https://m.tianyancha.com/company/2354231112
5a3cbcc3a5d9660b30916746,北京思特奇信息技术股份有限公司,北京思特奇信息技术股份有限公司,吴飞舟,8764.6 万人民币,1995-12-25,86,https://m.tianyancha.com/company/24610031
5a3cbcc4a5d9660b30916747,北京恒光信息技术股份有限公司,北京恒光信息技术股份有限公司,叶军,3636.3636 万人民币,2004-10-09,88,https://m.tianyancha.com/company/2310745883
5a3cbcc5a5d9660b30916748,北京同城必应科技有限公司,北京同城必应科技有限公司,薛鹏,124.1586 万人民币,2013-08-01,68,https://m.tianyancha.com/company/25222867
5a3cbcc6a5d9660b30916749,人人车,北京善义善美科技有限公司,王清翔,50000 万美元,2014-09-05,89,https://m.tianyancha.com/company/33231347
5a3cbcc7a5d9660b3091674a,泰康养老保险股份有限公司,泰康养老保险股份有限公司,李艳华,260000 万人民币,2007-08-10,80,https://m.tianyancha.com/company/24728607
5a3cbcc9a5d9660b3091674b,深圳市长亮科技股份有限公司,深圳市长亮科技股份有限公司,王长春,(人民币)29930.0846万人民币,2002-04-28,93,https://m.tianyancha.com/company/304149641
5a3cbcc9a5d9660b3091674c,玖远投资股份有限公司,玖远投资股份有限公司,孟祥彬,10000 万人民币,2013-06-08,94,https://m.tianyancha.com/company/24468655
5a3cbccaa5d9660b3091674d,美业邦(北京)科技有限公司,北龙中网（北京）科技有限责任公司,毛伟,1791.54 万人民币,2009-11-06,88,https://m.tianyancha.com/company/11194912
5a3cbccba5d9660b3091674e,北京汇金行信息科技有限公司,北京汇金行信息科技有限公司,李健龙,1000 万人民币,2014-04-29,73,https://m.tianyancha.com/company/2314607466
5a3cbccca5d9660b3091674f,北京易思捷信息技术有限公司,北京易思捷信息技术有限公司,杨炳富,444.4444 万人民币,2009-06-22,63,https://m.tianyancha.com/company/24248956
5a3cbccda5d9660b30916750,北京镁伽机器人科技有限公司,北京镁伽机器人科技有限公司,黄瑜清,475 万人民币,2016-06-30,71,https://m.tianyancha.com/company/2353955140
5a3cbccea5d9660b30916751,渤海人寿保险股份有限公司,渤海人寿保险股份有限公司,汤亮,1300000万人民币,2014-12-18,94,https://m.tianyancha.com/company/216539437
5a3cbccfa5d9660b30916752,博尔诚(北京)科技有限公司,博尔诚（北京）科技有限公司,詹姆斯·王,1200 万美元,2006-08-21,86,https://m.tianyancha.com/company/17301101
5a3cbcd0a5d9660b30916753,思博伦通信科技（北京）有限公司,思博伦通信科技（北京）有限公司,奈杰尔·文森特·赖特,106.63 万美元,2004-11-10,68,https://m.tianyancha.com/company/25374646
5a3cbcd1a5d9660b30916754,北京鑫泰能源股份有限公司,北京鑫泰能源股份有限公司,林屹,20000 万人民币,2017-02-20,88,https://m.tianyancha.com/company/3018516052
5a3cbcd3a5d9660b30916755,北京新松佳和电子系统有限公司,北京新松佳和电子系统股份有限公司,曲道奎,2750 万人民币,2003-10-13,77,https://m.tianyancha.com/company/8314314
5a3cbcd3a5d9660b30916756,北京思源互联科技有限公司,北京思源互联科技有限公司,蔡佳懿,1000 万人民币,2015-03-23,90,https://m.tianyancha.com/company/134754847
5a3cbcd4a5d9660b30916757,亚欧联盟(北京)会展有限公司,亚欧联盟（北京）会展有限公司,王洪伟,200万人民币,2013-05-20,54,https://m.tianyancha.com/company/34194053
5a3cbcd5a5d9660b30916758,北京昆仑联通科技发展股份有限公司,北京昆仑联通科技发展股份有限公司,胡衡沅,7200 万元 人民币,1998-08-26,85,https://m.tianyancha.com/company/2345023891
5a3cbcd6a5d9660b30916759,北京上元信安技术有限公司,北京上元信安技术有限公司,郑曙光,1262.63 万人民币,2015-03-03,73,https://m.tianyancha.com/company/81078579
5a3cbcd7a5d9660b3091675a,天津益阳煜赢网络科技有限公司,天津益阳煜赢网络科技有限公司,杨晖,4951.37万人民币,2013-07-12,96,https://m.tianyancha.com/company/235392246
5a3cbcd8a5d9660b3091675b,北京宜搜天下科技有限公司,北京宜搜天下科技有限公司,汪溪,1000 万人民币,2011-07-08,67,https://m.tianyancha.com/company/30857845
5a3cbcdaa5d9660b3091675c,北京和远科技有限公司,北京和远科技有限公司,宋子明,1000 万人民币,2014-06-30,75,https://m.tianyancha.com/company/34634700
5a3cbcdaa5d9660b3091675d,北京智云奇点科技有限公司,北京智云奇点科技有限公司,李海磊,735.114 万人民币,2014-09-04,74,https://m.tianyancha.com/company/31492375
5a3cbcdba5d9660b3091675e,北京海鑫科金高科技股份有限公司,北京海鑫科金高科技股份有限公司,刘晓春,19038.2 万人民币,1998-09-09,91,https://m.tianyancha.com/company/5882281
5a3cbcdca5d9660b3091675f,浙江玩美数据科技有限公司,浙江玩美数据科技有限公司,孟柏炎,1000.000000万人民币,2016-08-01,81,https://m.tianyancha.com/company/2785158560
5a3cbcdda5d9660b30916760,北京德亚维科技有限公司,北京德亚维科技有限公司,杨春红,5000万人民币,2009-01-04,57,https://m.tianyancha.com/company/33420418
5a3cbcdfa5d9660b30916761,北京筷易采供应链管理有限公司,北京筷易采供应链管理有限公司,李宏文,1000 万元 人民币,2012-01-05,66,https://m.tianyancha.com/company/2349100580
5a3cbcdfa5d9660b30916762,乐融多源(北京)科技有限公司,乐融多源（北京）科技有限公司,董骏,4500 万美元,2014-02-24,88,https://m.tianyancha.com/company/23966048
5a3cbce1a5d9660b30916763,北京百家互联科技有限公司,北京百家互联科技有限公司,陈向东,5500 万人民币,2014-06-04,97,https://m.tianyancha.com/company/29417226
5a3cbce1a5d9660b30916764,北京中联网盟科技股份有限公司,北京中联网盟科技股份有限公司,周康,2850 万人民币,2011-05-23,78,https://m.tianyancha.com/company/2316920147
5a3cbce2a5d9660b30916765,北京泰理康科技有限公司,北京泰理康科技有限公司,李秀兰,500 万人民币,2005-04-11,54,https://m.tianyancha.com/company/31244866
5a3cbce3a5d9660b30916766,北京亿马先锋汽车科技有限公司,北京亿马先锋汽车科技有限公司,张清正,1289.6292 万美元,2010-05-21,71,https://m.tianyancha.com/company/24810568
5a3cbce4a5d9660b30916767,中美联泰大都会人寿保险有限公司,中美联泰大都会人寿保险有限公司重庆分公司涪陵营销服务部,郭杰,272000万人民币,2006-06-28,98,https://m.tianyancha.com/company/393543240
5a3cbce5a5d9660b30916768,北京牛仔网络科技股份有限公司,北京牛仔网络科技股份有限公司,卢雨迅,1700 万人民币,2012-02-15,90,https://m.tianyancha.com/company/2310306283
5a3cbce6a5d9660b30916769,新博医疗技术有限公司,新博医疗技术有限公司,赵磊,6499.99万人民币,2011-06-02,86,https://m.tianyancha.com/company/25572455
5a3cbce7a5d9660b3091676a,北京裂变科技有限公司,北京裂变科技有限公司,刘玎,1302.14 万人民币,2015-09-09,78,https://m.tianyancha.com/company/2311648200
5a3cbce8a5d9660b3091676b,华夏出行有限公司,华夏出行有限公司,蔡速平,150000 万人民币,2017-02-07,91,https://m.tianyancha.com/company/3009860879
5a3cbce9a5d9660b3091676c,兴华永恒(北京)科技有限责任公司,兴华永恒（北京）科技有限责任公司,何永强,555.5566 万人民币,2010-12-15,67,https://m.tianyancha.com/company/32621708
5a3cbceaa5d9660b3091676d,北京信雅乐达科技有限责任公司,北京信雅乐达科技有限责任公司,李丹,222.22 万人民币,2015-11-10,86,https://m.tianyancha.com/company/2313877065
5a3cbceba5d9660b3091676e,沣邦融资租赁(上海)有限公司,沣邦融资租赁（上海）有限公司,翟锋,70000万人民币,2016-01-21,96,https://m.tianyancha.com/company/2349773566
5a3cbceca5d9660b3091676f,上海文谛资产管理有限公司,上海文谛资产管理有限公司,周时和,1000万人民币,2016-01-15,68,https://m.tianyancha.com/company/2349077945
5a3cbceda5d9660b30916770,北京乐学通教育科技有限公司,北京乐学通教育科技有限公司,朱春娜,530.1651 万人民币,2012-12-27,70,https://m.tianyancha.com/company/32238679
5a3cbceea5d9660b30916771,北京华正明天信息技术股份有限公司,北京华正明天信息技术股份有限公司,朱纪奎,2005.41 万人民币,2009-05-27,86,https://m.tianyancha.com/company/2345099744
5a3cbcefa5d9660b30916772,亚创博彦(北京)科技有限公司,亚创博彦（北京）科技有限公司,鲍法睿,1796.7 万元 人民币,2013-09-16,88,https://m.tianyancha.com/company/24549602
5a3cbcf1a5d9660b30916773,北京允睿讯通科技有限公司,北京允睿讯通科技有限公司,李元林,1008 万元 人民币,2014-10-15,57,https://m.tianyancha.com/company/29599210
5a3cbcf1a5d9660b30916774,北京国文互联教育科技有限公司,北京国文互联教育科技有限公司,殷治,2000 万人民币,2015-11-25,77,https://m.tianyancha.com/company/3094237077
5a3cbcf2a5d9660b30916775,北京快乐茄信息技术有限公司,北京快乐茄信息技术有限公司,贺志强,600 万美元,2015-04-29,74,https://m.tianyancha.com/company/1240319846
5a3cbcf4a5d9660b30916776,嘀一科技(北京)有限公司,嘀一科技（北京）有限公司,郭培远,500 万元 人民币,2015-07-24,76,https://m.tianyancha.com/company/2317906856
5a3cbcf4a5d9660b30916777,北京未来聚点信息技术有限公司,北京未来聚点信息技术有限公司,赵思昆,106.6666 万人民币,2017-05-26,58,https://m.tianyancha.com/company/3064304547
5a3cbcf5a5d9660b30916778,北京中超伟业信息安全技术股份有限公司,北京中超伟业信息安全技术股份有限公司,刘瑞景,4010.5 万人民币,2009-02-11,80,https://m.tianyancha.com/company/3100891962
5a3cbcf6a5d9660b30916779,北京铁皮猫网络技术有限责任公司,北京铁皮猫网络技术有限责任公司,杨敏,50 万元 人民币,2015-01-15,58,https://m.tianyancha.com/company/110026538
5a3cbcf7a5d9660b3091677a,北京赛普力量教育科技有限公司,北京赛普力量教育科技有限公司,刘倩,3100 万人民币,2015-09-16,81,https://m.tianyancha.com/company/2309382289
5a3cbcf8a5d9660b3091677b,北京物灵智能科技有限公司,北京物灵智能科技有限公司,高军,10000 万人民币,2016-09-21,85,https://m.tianyancha.com/company/2445526932
5a3cbcf9a5d9660b3091677c,北京英视睿达科技有限公司,北京英视睿达科技有限公司,李星野,2000 万人民币,2015-10-23,67,https://m.tianyancha.com/company/2314809939
5a3cbcfaa5d9660b3091677d,北京思享电子商务咨询服务有限公司,北京思享电子商务咨询服务有限公司,孙万常,200 万人民币,2005-04-22,74,https://m.tianyancha.com/company/25120206
5a3cbcfca5d9660b3091677e,玖玖投资集团有限公司,玖玖投资集团有限公司,孙文,9900 万人民币,2010-07-19,86,https://m.tianyancha.com/company/1514761388
5a3cbcfca5d9660b3091677f,北京优仕美成管理咨询有限公司,北京优仕美成管理咨询有限公司,姚新刚,50 万人民币,2012-02-22,48,https://m.tianyancha.com/company/24548904
5a3cbcfda5d9660b30916780,郑州三友软件科技有限公司,郑州三友软件科技有限公司,王爱琴,536万人民币,2012-02-01,62,https://m.tianyancha.com/company/1522604395
5a3cbcfea5d9660b30916781,北京风信科技有限公司,北京风信科技有限公司,董玉琴,1000 万人民币,2014-12-25,73,https://m.tianyancha.com/company/95473691
5a3cbcffa5d9660b30916782,钱帮(北京)金融信息服务有限公司,钱帮（北京）金融信息服务有限公司,张超,5000 万人民币,2015-01-04,79,https://m.tianyancha.com/company/80728412
5a3cbd00a5d9660b30916783,北京万索商务咨询有限公司,北京万索商务咨询有限公司,王飞,10 万元 人民币,2012-05-09,47,https://m.tianyancha.com/company/24882171
5a3cbd01a5d9660b30916784,北京鑫彤日科技有限责任公司,北京鑫彤日科技有限责任公司,王志霞,1000万人民币,2002-04-24,56,https://m.tianyancha.com/company/6419282
5a3cbd02a5d9660b30916785,象辑知源(武汉)科技有限公司,象辑知源（武汉）科技有限公司,邱珩,1447.8114万人民币,2014-11-20,84,https://m.tianyancha.com/company/2311494230
5a3cbd03a5d9660b30916786,北京车联天下信息技术有限公司,北京车联天下信息技术有限公司,杨泓泽,1695.1 万人民币,2014-08-04,94,https://m.tianyancha.com/company/24832241
5a3cbd04a5d9660b30916787,深睿医疗,深圳鼎盛旗睿医疗科技有限公司,谢嘉发,(人民币)100万人民币,2014-12-31,58,https://m.tianyancha.com/company/2353469000
5a3cbd05a5d9660b30916788,苏州瑞小云信息科技有限公司,苏州瑞小云信息科技有限公司,黄健,700万人民币,2016-12-02,76,https://m.tianyancha.com/company/2971205497
5a3cbd07a5d9660b30916789,北京新美互通科技有限公司,北京新美互通科技有限公司,周立,1000 万人民币,2011-04-06,92,https://m.tianyancha.com/company/24486353
5a3cbd08a5d9660b3091678a,北京离线国际科技有限公司,北京离线国际科技有限公司,陈宸,5000 万人民币,2016-03-16,63,https://m.tianyancha.com/company/2571344190
5a3cbd09a5d9660b3091678b,北京国信安石科技有限责任公司,北京国信安石科技有限责任公司,徐元区,500 万人民币,2016-05-26,77,https://m.tianyancha.com/company/2354032685
5a3cbd0aa5d9660b3091678c,威霖管理顾问(北京)有限公司,威霖管理顾问（北京）有限公司,张威威,50 万人民币,2015-03-12,47,https://m.tianyancha.com/company/2319276596
5a3cbd0ba5d9660b3091678d,北京电信通畅达信息有限公司东城分公司,北京电信通畅达信息有限公司东城分公司,张光剑,-,2013-09-05,55,https://m.tianyancha.com/company/5283834
5a3cbd0da5d9660b3091678e,北京今日易购电子商务有限公司,北京今日易购电子商务有限公司,雒杨,1000 万人民币,2016-03-22,77,https://m.tianyancha.com/company/3046609480
5a3cbd0fa5d9660b3091678f,北京数果科技有限公司,北京数果科技有限公司,李宇欣,105.2632 万人民币,2016-09-08,71,https://m.tianyancha.com/company/2996994177
5a3cbd0fa5d9660b30916790,圣亚云鼎支付有限公司,圣亚云鼎支付有限公司,王文治,10000万人民币,2009-05-05,75,https://m.tianyancha.com/company/315818019
5a3cbd10a5d9660b30916791,北京安博通科技股份有限公司,北京安博通科技股份有限公司,钟竹,3838.5 万人民币,2007-05-25,93,https://m.tianyancha.com/company/2354095902
5a3cbd11a5d9660b30916792,北京凯睿达体育咨询有限公司,北京凯睿达体育咨询有限公司,张士贞,100 万人民币,2010-05-14,51,https://m.tianyancha.com/company/16384383
5a3cbd12a5d9660b30916793,久远谦长(北京)技术服务有限公司,久远谦长（北京）技术服务有限公司,尹嘉路,1111.1111 万元 人民币,2015-08-03,79,https://m.tianyancha.com/company/327602834
5a3cbd14a5d9660b30916794,北京青蚨在线网络科技有限公司,北京青蚨在线网络科技有限公司,徐东亚,10000 万人民币,2016-06-16,67,https://m.tianyancha.com/company/2943714771
5a3cbd14a5d9660b30916795,北京思德泰科科技发展有限公司,北京思德泰科科技发展有限公司,付小兵,13560 万元 港元（港币）,2006-08-25,74,https://m.tianyancha.com/company/25520628
5a3cbd15a5d9660b30916796,得视特信息科技(上海)有限公司北京分公司,得视特信息科技（上海）有限公司北京分公司,安载民,-,2014-11-27,56,https://m.tianyancha.com/company/106740933
5a3cbd16a5d9660b30916797,第四范式(北京)技术有限公司,第四范式（北京）技术有限公司,戴文渊,500 万人民币,2015-05-12,63,https://m.tianyancha.com/company/3029471808
5a3cbd17a5d9660b30916798,笨牛（北京）网络技术有限公司,笨牛（北京）网络技术有限公司,马强,1000 万人民币,2016-07-19,60,https://m.tianyancha.com/company/2357913909
5a3cbd18a5d9660b30916799,北京久康国际健康管理股份有限公司,北京久康国际健康管理股份有限公司,念萍,3000万人民币,2016-09-07,65,https://m.tianyancha.com/company/2704639478
5a3cbd19a5d9660b3091679a,中科博宏(北京)科技有限公司,中科博宏（北京）科技有限公司,李卫锋,3000 万人民币,2017-06-14,79,https://m.tianyancha.com/company/3069383749
5a3cbd1aa5d9660b3091679b,北京宜通华瑞科技有限公司,北京宜通华瑞科技有限公司,史亚洲,2000 万人民币,2006-08-30,84,https://m.tianyancha.com/company/21405962
5a3cbd1ba5d9660b3091679c,中科创达软件股份有限公司,中科创达软件股份有限公司,赵鸿飞,40233.9228 万元 人民币,2008-03-07,99,https://m.tianyancha.com/company/24679505
5a3cbd1ca5d9660b3091679d,北京知因智慧数据科技有限公司,北京知因智慧数据科技有限公司,任亮,1100 万人民币,2016-04-01,66,https://m.tianyancha.com/company/2352841987
5a3cbd1da5d9660b3091679e,华睿泰科技(北京)有限公司,华睿泰科技（北京）有限公司,希布·尼南（SHIBU NINAN）,8998.9975 万美元,2015-05-12,76,https://m.tianyancha.com/company/1564783744
5a3cbd1ea5d9660b3091679f,北京汇元网科技股份有限公司,北京汇元网科技股份有限公司,邱磊,36960 万人民币,2008-11-14,99,https://m.tianyancha.com/company/19036006
5a3cbd1fa5d9660b309167a0,中益善源(北京)科技有限公司,中益善源（北京）科技有限公司,邢达,17400 万人民币,2017-03-31,68,https://m.tianyancha.com/company/3030396662
5a3cbd20a5d9660b309167a1,北京真时科技有限公司,北京真时科技有限公司,崔淼,500 万人民币,2016-06-23,71,https://m.tianyancha.com/company/2542440035
5a3cbd22a5d9660b309167a2,中国邮政储蓄银行股份有限公司,中国邮政储蓄银行股份有限公司横峰县支行,徐忠武,-,2008-04-14,99,https://m.tianyancha.com/company/831770750
5a3cbd23a5d9660b309167a3,北京水母科技有限公司,北京水母科技有限公司,王小康,5263.16 万人民币,2015-08-17,52,https://m.tianyancha.com/company/2320266746
5a3cbd23a5d9660b309167a4,北京睿呈时代信息科技有限公司,北京睿呈时代信息科技有限公司,王远功,3000万人民币,2008-02-14,79,https://m.tianyancha.com/company/24750191
5a3cbd25a5d9660b309167a5,北京信威通信技术股份有限公司,北京信威通信技术股份有限公司,王靖,226723.5501 万人民币,1995-11-02,98,https://m.tianyancha.com/company/5511505
5a3cbd25a5d9660b309167a6,北京中存超为科技有限公司,北京中存超为科技有限公司,沈杰,180.995 万人民币,2015-05-18,82,https://m.tianyancha.com/company/1015800203
5a3cbd26a5d9660b309167a7,北京算云联科科技有限公司,北京算云联科科技有限公司,陈海华,5000 万人民币,2015-05-11,86,https://m.tianyancha.com/company/2319568387
5a3cbd27a5d9660b309167a8,北京中科恒硕科技有限公司,北京中科恒硕科技有限公司,齐跃,200 万人民币,2017-06-20,61,https://m.tianyancha.com/company/3077817060
5a3cbd28a5d9660b309167a9,一佳(北京)技术咨询有限公司,一佳（北京）技术咨询有限公司,苏建,50万人民币,2013-07-23,48,https://m.tianyancha.com/company/25373523
5a3cbd29a5d9660b309167aa,北京中飞艾维航空科技有限公司,北京中飞艾维航空科技有限公司,曹飞,716.153万人民币,2009-06-16,81,https://m.tianyancha.com/company/25546712
5a3cbd2aa5d9660b309167ab,北京致医健康信息技术有限公司,北京致医健康信息技术有限公司,王锋,1000 万人民币,2016-11-25,74,https://m.tianyancha.com/company/2990566109
5a3cbd2ba5d9660b309167ac,北京猎手互娱科技有限公司,北京猎手互娱科技有限公司,赵宇辰,100 万人民币,2016-12-01,67,https://m.tianyancha.com/company/3000773483
5a3cbd2ca5d9660b309167ad,北京优天下科技股份有限公司,北京优天下科技股份有限公司,王文雍,500 万人民币,2008-05-13,61,https://m.tianyancha.com/company/3046343588
5a3cbd2da5d9660b309167ae,凯易讯网络技术开发(南京)有限公司,凯易讯网络技术开发（南京）有限公司,MEHDI BRADARAN,400万美元,2010-05-18,82,https://m.tianyancha.com/company/2351433188
5a3cbd2ea5d9660b309167af,领途教育咨询(北京)有限公司,领途教育咨询（北京）有限公司,刘佰明,100 万人民币,2016-08-11,70,https://m.tianyancha.com/company/2450179017
5a3cbd30a5d9660b309167b0,北京万企科技有限公司,北京万企科技有限公司,贾瑞平,1100 万人民币,2004-07-07,61,https://m.tianyancha.com/company/9757322
5a3cbd31a5d9660b309167b1,美时杰(北京)科技发展有限公司,美时杰（北京）科技发展有限公司,王扬,450万美元,2014-09-17,76,https://m.tianyancha.com/company/31527788
5a3cbd31a5d9660b309167b2,北京中诺智电科技有限公司,北京中诺智电科技有限公司,闫莎莎,2000 万人民币,2012-02-21,77,https://m.tianyancha.com/company/3101261048
5a3cbd34a5d9660b309167b3,北京爱接力科技发展有限公司,北京爱接力科技发展有限公司,张勇,1000 万人民币,2015-10-20,61,https://m.tianyancha.com/company/2349748229
5a3cbd34a5d9660b309167b4,北京蜂向信息科技有限公司,北京蜂向信息科技有限公司,刘源,3000 万人民币,2015-05-18,79,https://m.tianyancha.com/company/1358079862
5a3cbd35a5d9660b309167b5,华耀(中国)科技有限公司,华耀（中国）科技有限公司,王浩（JULIE HAO WANG）,4076.1万人民币,2003-12-03,77,https://m.tianyancha.com/company/24607061
5a3cbd36a5d9660b309167b6,北京易商通科技股份有限公司,北京易商通科技股份有限公司,高志华,10000 万人民币,2011-01-28,84,https://m.tianyancha.com/company/2384562486
5a3cbd36a5d9660b309167b7,众德迪克科技(北京)有限公司,众德迪克科技（北京）有限公司,贾相晟,1000 万人民币,2012-12-12,94,https://m.tianyancha.com/company/29123254
5a3cbd37a5d9660b309167b8,北京万方软件股份有限公司,北京万方软件股份有限公司,吴广印,1800 万元 人民币,2011-03-10,70,https://m.tianyancha.com/company/24741388
5a3cbd38a5d9660b309167b9,北京快创互娱网络科技有限公司,北京快创互娱网络科技有限公司,孙贻财,500 万人民币,2016-11-01,72,https://m.tianyancha.com/company/2945026427
5a3cbd39a5d9660b309167ba,北京中科紫鑫科技有限责任公司,北京中科紫鑫科技有限责任公司,卜宪锋,200 万人民币,2013-12-30,80,https://m.tianyancha.com/company/34369967
5a3cbd3ba5d9660b309167bb,滨江华康(北京)生物科技有限公司,滨江华康（北京）生物科技有限公司,杨松江,2000 万人民币,2013-09-18,76,https://m.tianyancha.com/company/2346674557
5a3cbd3ca5d9660b309167bc,广州御银科技股份有限公司北京分公司,广州御银科技股份有限公司北京分公司,高永坚,-,2003-03-07,41,https://m.tianyancha.com/company/25386169
5a3cbd3ca5d9660b309167bd,北京大唐国际旅行社有限公司,北京大唐国际旅行社有限公司,张欢,160 万人民币,2009-11-09,93,https://m.tianyancha.com/company/19356946
5a3cbd3da5d9660b309167be,北京青麦科技有限公司,北京青麦科技有限公司,郑学武,1000万人民币,2014-05-14,61,https://m.tianyancha.com/company/29392490
5a3cbd3ea5d9660b309167bf,中国电子技术标准化研究院,中国电子技术标准化研究院（（工业和信息化部电子工业标准化研究院）（工业和信息化部...,赵斌,7965万人民币,-,-,https://m.tianyancha.com/company/3097983662
5a3cbd3fa5d9660b309167c0,宽拓(北京)科技有限公司,宽凳（北京）科技有限公司,刘骏,117.1428 万人民币,2016-03-21,89,https://m.tianyancha.com/company/3000891908
5a3cbd40a5d9660b309167c1,教育部学校规划建设发展中心,教育部学校规划建设发展中心,李德明,405万人民币,-,-,https://m.tianyancha.com/company/2956742942
5a3cbd41a5d9660b309167c2,北京信诺时代科技发展有限公司,北京信诺时代科技发展有限公司,赵海鸿,3250 万人民币,2002-10-31,80,https://m.tianyancha.com/company/6412592
5a3cbd43a5d9660b309167c3,北京牛投邦科技咨询有限公司,北京牛投邦科技咨询有限公司,李清昊,974.6589 万人民币,2016-05-24,68,https://m.tianyancha.com/company/2357763985
5a3cbd43a5d9660b309167c4,北京安信广通新技术有限公司,北京安信广通新技术有限公司,张国庆,1200万人民币,2010-11-18,72,https://m.tianyancha.com/company/34003310
5a3cbd44a5d9660b309167c5,西安伯恩人力资源咨询有限公司,西安伯恩人力资源咨询有限公司,刘洋,300万人民币,2013-01-17,57,https://m.tianyancha.com/company/2309609308
5a3cbd46a5d9660b309167c6,指尖上行(北京)互动娱乐科技有限公司,指尖上行（北京）互动娱乐科技有限公司,陈凯斌,3000 万人民币,2017-08-11,79,https://m.tianyancha.com/company/3089568351
5a3cbd46a5d9660b309167c7,北京经纬纺机新技术有限公司,北京经纬纺机新技术有限公司,杨华明,15232 万人民币,2000-03-02,89,https://m.tianyancha.com/company/10069025
5a3cbd47a5d9660b309167c8,北京金百万餐饮管理有限责任公司,北京金百万餐饮管理有限责任公司,邓超,20 万元 人民币,2004-03-19,71,https://m.tianyancha.com/company/8153739
5a3cbd48a5d9660b309167c9,北京汉云优品科技有限公司,北京汉博商业管理股份有限公司,朱友军,22550 万人民币,2005-01-11,92,https://m.tianyancha.com/company/27064570
5a3cbd49a5d9660b309167ca,人人公司,北京千橡天成科技发展有限公司,杨静,5000 万人民币,2002-10-28,93,https://m.tianyancha.com/company/7331684
