公司名称,lon,lat
瑞斯康达科技发展股份有限公司,116.280485,40.04555
北京若为信息技术有限公司,116.456054,39.933081
比亚迪股份有限公司,116.388865,39.971066
中鸿基控股有限公司,116.472794,39.909186
北京国承万通信息科技有限公司,116.304557,39.984216
北京安高盟科技服务有限公司,116.468883,39.913854
北京大数医达科技有限公司,116.296994,40.050593
北京青云互动科技有限公司,116.452767,39.932472
北京君正集成电路股份有限公司,116.285198,40.046487
北京恒天易开科技股份有限公司,116.448131,39.958375
山西云时代技术有限公司,112.549717,37.87046
北京天地连线科技有限公司,116.291186,40.047005
北京毅新博创生物科技有限公司,116.279692,40.098223
东莞材料基因高等理工研究院,113.885047,22.924749
北京微步在线科技有限公司,116.308081,39.978652
北京芯愿景软件技术有限公司,116.159374,40.064525
极速蜗牛(北京)投资管理有限公司,116.461618,39.923337
北京长空一画影视科技有限公司,116.486048,39.989738
行云智网络科技(北京)有限公司,116.458331,39.9056
武汉迷你付金融增值技术开发有限公司,116.184271,39.906014
北京乐呵互动信息技术有限公司,116.501132,39.9932
北京优乐复生科技有限责任公司,116.26745,40.099668
北京质汇百川人才科技有限公司,116.604576,39.902179
北京象翌微链计算技术有限公司,116.325263,39.94775
北京云账房信息技术有限公司,116.694687,39.871216
游瑞世纪(北京)管理咨询有限公司,116.35267,40.000958
成都众创互乐科技有限公司,104.066978,30.546119
北京艾汉特管理顾问有限公司,116.4691,39.892261
厦门当代控股集团有限公司,116.456389,39.920125
北京清鹤科技有限公司,116.313686,40.067303
北京聚辉管理咨询有限公司,116.31088,39.99281
北京天景隆软件科技有限公司,116.48105,39.996794
北京云乔管理咨询有限公司,116.327999,39.836502
北京阿博茨科技有限公司,116.351553,40.008722
北京鱼游四海科技有限公司,116.298056,39.959912
天脉聚源(北京)传媒科技有限公司,116.45605,39.933083
北京通付盾数据科技有限公司,116.385037,39.968684
北京升鑫网络科技有限公司,116.30719,40.036184
北京极速传媒广告有限公司,116.486313,40.000343
速感科技(北京)有限公司,116.345822,39.977481
中国电信集团系统集成有限责任公司,116.368172,39.940103
北京橙鑫数据科技有限公司,116.473419,39.952965
北京楚天龙科技发展有限公司,116.288653,39.960691
北京猎豹移动科技有限公司,116.536249,39.931645
北京想就拿信息科技有限公司,116.313061,39.979386
北京思特奇信息技术股份有限公司,116.367167,39.978311
北京恒光信息技术股份有限公司,116.288099,39.960923
北京同城必应科技有限公司,116.283075,40.048612
人人车,116.440842,40.042019
泰康养老保险股份有限公司,116.362025,39.906306
深圳市长亮科技股份有限公司,116.444,40.069813
玖远投资股份有限公司,116.514598,39.907053
美业邦(北京)科技有限公司,116.402331,39.973849
北京汇金行信息科技有限公司,116.469221,40.019809
北京易思捷信息技术有限公司,116.4151866,40.00512722
北京镁伽机器人科技有限公司,116.3174,40.067031
歌德盈香股份有限公司,116.53522,39.809687
渤海人寿保险股份有限公司,116.456764,39.958191
博尔诚(北京)科技有限公司,116.532715,39.771561
思博伦通信科技（北京）有限公司,116.352047,39.985718
北京鑫泰能源股份有限公司,116.390041,39.870415
北京新松佳和电子系统有限公司,116.388865,39.971066
北京思源互联科技有限公司,116.458036,39.996428
亚欧联盟(北京)会展有限公司,116.493389,39.898717
北京昆仑联通科技发展股份有限公司,116.338914,39.99232
北京上元信安技术有限公司,116.307884,40.036828
天津益阳煜赢网络科技有限公司,116.481513,39.996626
北京宜搜天下科技有限公司,116.351684,40.000189
北京和远科技有限公司,116.53271,39.917467
北京智云奇点科技有限公司,116.303589,39.985934
北京海鑫科金高科技股份有限公司,116.295564,39.821203
浙江玩美数据科技有限公司,120.587861,29.988948
北京德亚维科技有限公司,116.375121,39.908342
北京筷易采供应链管理有限公司,116.451861,39.920439
乐融多源(北京)科技有限公司,116.454216,39.91575
北京百家互联科技有限公司,116.282935,40.048632
北京中联网盟科技股份有限公司,116.436708,39.982713
北京泰理康科技有限公司,116.371282,39.834035
北京亿马先锋汽车科技有限公司,116.497065,39.747609
中美联泰大都会人寿保险有限公司,116.416868,39.909876
北京牛仔网络科技股份有限公司,116.416267,39.968672
新博医疗技术有限公司,116.540973,39.765536
北京裂变科技有限公司,116.417035,40.031998
华夏出行有限公司,116.486676,40.009092
兴华永恒(北京)科技有限责任公司,116.235169,40.068244
北京信雅乐达科技有限责任公司,116.349074,39.976004
沣邦融资租赁(上海)有限公司,116.306313,39.866242
上海文谛资产管理有限公司,116.456767,39.968395
北京乐学通教育科技有限公司,116.449555,39.936147
北京亿赛通科技发展有限责任公司,116.308731,40.051803
北京华正明天信息技术股份有限公司,116.320072,39.971749
亚创博彦(北京)科技有限公司,116.485473,40.010207
北京允睿讯通科技有限公司,116.333649,39.993897
北京国文互联教育科技有限公司,116.338039,39.970786
北京快乐茄信息技术有限公司,116.287983,40.046896
嘀一科技(北京)有限公司,116.474914,40.01235
北京未来聚点信息技术有限公司,116.515109,39.789207
北京中超伟业信息安全技术股份有限公司,116.2316,40.205834
北京铁皮猫网络技术有限责任公司,116.46356,39.920501
北京赛普力量教育科技有限公司,116.35895,39.758968
北京物灵智能科技有限公司,116.489119,39.999429
北京英视睿达科技有限公司,116.382083,39.972241
北京思享电子商务咨询服务有限公司,116.339831,39.847231
玖玖投资集团有限公司,116.390789,39.979369
北京优仕美成管理咨询有限公司,116.42543,39.997222
郑州三友软件科技有限公司,116.484871,40.006378
北京风信科技有限公司,116.41991,39.951283
钱帮(北京)金融信息服务有限公司,116.490589,39.971695
北京万索商务咨询有限公司,116.287149,39.858427
象辑知源(武汉)科技有限公司,116.336595,39.952609
北京车联天下信息技术有限公司,116.407,39.975189
深睿医疗,116.308838,39.981767
苏州瑞小云信息科技有限公司,116.373853,39.912275
SEVEN-STAR CONSULTING CHINA,111.748426,40.842723
北京新美互通科技有限公司,116.423322,39.954225
北京离线国际科技有限公司,116.664376,40.161597
北京国信安石科技有限责任公司,116.417395,40.032147
威霖管理顾问(北京)有限公司,116.42792,39.902896
北京电信通畅达信息有限公司东城分公司,116.350555,40.00901
珞石(山东)智能科技有限公司北京分公司,116.312114,40.039429
北京今日易购电子商务有限公司,116.440414,39.960033
北京数果科技有限公司,116.469068,40.014142
圣亚云鼎支付有限公司,116.470122,39.914201
北京安博通科技股份有限公司,116.284664,40.046134
北京凯睿达体育咨询有限公司,116.287842,40.098083
久远谦长(北京)技术服务有限公司,116.45849,39.912552
北京青蚨在线网络科技有限公司,116.44931,39.9349
北京思德泰科科技发展有限公司,116.490693,39.968983
得视特信息科技(上海)有限公司北京分公司,116.500531,39.986177
第四范式(北京)技术有限公司,116.314812,40.036076
笨牛（北京）网络技术有限公司,116.328507,40.058531
北京久康国际健康管理股份有限公司,116.396037,39.929585
中科博宏(北京)科技有限公司,116.407,39.975189
北京宜通华瑞科技有限公司,116.49379,39.97669
中科创达软件股份有限公司,116.37788,39.98355
北京知因智慧数据科技有限公司,116.451355,39.960819
华睿泰科技(北京)有限公司,116.414524,39.909483
北京汇元网科技股份有限公司,116.309897,39.983621
中益善源(北京)科技有限公司,116.481056,39.996525
北京真时科技有限公司,116.352047,39.985718
中国邮政储蓄银行股份有限公司,116.42792,39.902896
北京水母科技有限公司,116.568089,39.782786
北京睿呈时代信息科技有限公司,116.500708,39.975783
北京信威通信技术股份有限公司,116.299093,40.045511
北京中存超为科技有限公司,116.333797,39.98805
北京中科恒硕科技有限公司,116.524132,40.117331
一佳(北京)技术咨询有限公司,116.42792,39.902896
北京中飞艾维航空科技有限公司,116.516213,39.761232
北京致医健康信息技术有限公司,116.507828,39.784367
北京猎手互娱科技有限公司,116.490629,39.985199
北京优天下科技股份有限公司,116.406768,39.975053
凯易讯网络技术开发(南京)有限公司,118.775867,31.973329
领途教育咨询(北京)有限公司,116.160605,40.0644
北京万企科技有限公司,116.581176,39.921601
美时杰(北京)科技发展有限公司,116.288174,40.048932
北京中诺智电科技有限公司,116.232337,40.204144
北京爱接力科技发展有限公司,116.473008,39.912105
北京蜂向信息科技有限公司,116.3291,39.977058
华耀(中国)科技有限公司,116.474185,39.951093
北京易商通科技股份有限公司,116.465237,39.959967
众德迪克科技(北京)有限公司,116.525512,39.784391
北京万方软件股份有限公司,116.315532,39.908753
北京快创互娱网络科技有限公司,116.462624,39.86771
北京中科紫鑫科技有限责任公司,116.541279,39.801544
滨江华康(北京)生物科技有限公司,116.537341,39.808088
广州御银科技股份有限公司北京分公司,116.35063,39.938813
北京大唐国际旅行社有限公司,116.441681,39.893102
中国电子技术标准化研究院,116.42225,39.94908
宽拓(北京)科技有限公司,116.35063,39.938813
教育部学校规划建设发展中心,116.336595,39.952609
北京信诺时代科技发展有限公司,116.352047,39.985718
北京牛投邦科技咨询有限公司,116.450996,39.9609
北京安信广通新技术有限公司,116.411572,39.96171
西安伯恩人力资源咨询有限公司,108.892484,34.216075
指尖上行(北京)互动娱乐科技有限公司,116.48105,39.996794
北京金百万餐饮管理有限责任公司,116.443108,39.92147
北京汉云优品科技有限公司,116.440346,39.96037
人人公司,116.496864,39.975047
重庆誉存大数据科技有限公司,116.460501,39.910883
问众智能信息科技(北京)有限公司,116.315056,39.978344
凡特仁(北京)科技有限公司,116.340035,40.087978
北京上格云技术有限公司,116.344897,40.046923
北京一览科技有限公司,116.466003,40.021023
北京鸿湾科技发展有限公司,116.289436,39.960247
北京北箱信发包装有限公司,116.393918,39.890705
北京炎黄盈动科技发展有限责任公司,116.305765,40.043355
北京中标华安信息技术有限公司,116.311707,40.033079
中软国际ETC,116.360397,39.922403
北京安无忧食品有限公司,116.376116,39.903173
北京中交兴路信息科技有限公司,116.288708,40.04471
北京名博教育科技有限公司,116.289512,40.145187
北京安信天行科技有限公司,116.304359,39.984399
法国施维雅,116.459298,39.918784
北京铁道工程机电技术研究所股份有限公司,116.334021,39.984641
上海森亿医疗科技有限公司,116.33996,39.976476
上海兴畅网络技术股份有限公司,116.305157,40.046186
众筹宝网络科技(北京)有限公司,116.462472,39.894897
北京财证通信息技术有限公司,116.49615,39.971985
好运邦物联科技(天津)有限公司,121.514158,31.299059
恒宝股份,116.359111,39.921044
达令心潮(北京)商贸有限公司朝阳分公司,116.495156,39.9152
北京天神互动科技有限公司,116.438903,39.89506
中电长城网际系统应用有限公司,116.474014,40.106563
北京米文动力科技有限公司,116.377667,39.979136
北京融汇金信信息技术有限公司,116.310922,39.901061
寰宇慧旅(北京)科技有限公司,116.435567,39.942108
北京维泰明辉信息技术有限公司,116.312443,40.034133
凡普金科企业发展(上海)有限公司,116.433762,39.920158
北京航天光达科技有限公司,116.304081,39.961624
北京雅森科技发展有限公司,116.481246,39.996735
POLYCOM通讯技术(北京)有限公司,116.459801,39.949734
北京北大千方科技有限公司,114.465919,38.066145
休食哥连锁超市股份有限责任公司,116.462191,39.92737
上海魅思电影科技有限公司北京分公司,116.49566,39.97787
北京儒奥医疗科技有限公司,116.168997,39.861533
北京珞安科技有限责任公司,116.333883,39.987718
北京狸米科技有限公司,116.433873,40.031373
北京中榕基信息技术有限公司,116.499083,39.748075
中金慈云健康科技有限公司,116.450586,39.948647
人人贷商务顾问(北京)有限公司,116.45539,39.961592
北京联合货币兑换股份有限公司,116.465777,39.958579
北京柏谊信息科技有限公司,116.327856,39.984774
北京联诚智胜信息技术股份有限公司,116.365857,39.986303
北京圣谷同创科技发展有限公司,116.23936,40.073405
北京无极慧通科技有限公司,116.306388,39.977419
彩虹无线(北京)新技术有限公司,116.459812,39.955578
北京创鑫旅程网络技术有限公司,116.494528,39.990025
北京奋青榜科技有限公司,116.515842,39.937042
通审软件(北京)有限公司,116.291608,39.822311
Wisers Information Limited,116.455859,39.963911
北京安信多乐科技有限公司,116.401169,39.971535
北京航天云路有限公司,116.275986,39.916603
北京蓝海巨浪科技有限公司,116.314453,39.984558
北京啪啪易行科技发展有限公司,116.516858,39.92375
北京海誉动想科技股份有限公司,116.498387,39.976125
北京贝虎机器人技术有限公司,116.306386,40.038951
北京知道创宇信息技术有限公司,116.480665,39.996404
广州一一网络技术有限公司,116.319802,39.98294
北京搜贷天下网络技术有限公司,116.350009,39.943697
虎特信息科技(上海)有限公司北京分公司,116.404872,39.994479
北京华信佳音医疗科技发展有限责任公司,116.286306,39.832779
北京海颐软件有限公司,116.299507,40.0448
芯盾(北京)信息技术有限公司,116.296972,40.049063
上海仕领企业管理咨询有限公司,116.487807,39.916289
北京创享时代网络科技有限公司,116.575984,39.78977
中科三阳(北京)科技有限公司,111.773665,37.119838
匡衡软件(北京)有限公司,116.303998,40.042732
北京富赛教育咨询有限公司,116.350009,39.943697
北京天空卫士网络安全技术有限公司,116.50817,39.803896
北京新创娱游科技有限公司,116.302292,40.054497
凌云互联(北京)医疗信息技术有限公司,116.407005,40.002071
新智认知数据服务有限公司,116.35838,40.04439
北京聚通达科技股份有限公司,116.507914,39.903565
山海紫螺(北京)科技有限公司,116.348694,39.938772
北京威速科技有限公司,116.338435,39.975268
北京国基科技股份有限公司,116.303265,40.046221
大公智慧(北京)科技股份有限公司,116.488318,39.91894
长城计算机软件与系统有限公司,116.333998,39.984993
聚美优品,116.288174,40.048932
北京聚光绘影科技有限公司,116.506676,39.955325
北京一路无忧国际商务有限公司,116.378375,39.993562
北京世纪鹤图软件技术有限责任公司,116.313599,40.053902
北京东方捷通科技发展有限公司,116.298056,39.959912
北京慧辰资道资讯股份有限公司,116.497229,39.976046
北京盈博讯彩网络科技有限公司,116.466553,39.934441
北京元恒时代科技有限公司,116.366911,39.97829
北京新地世达科技发展有限公司,116.325403,39.983335
微连锁(北京)科技发展有限公司,116.298211,39.947085
北京坤茂鼎久资产管理有限公司,116.491792,39.898047
北京艾利艾互联网科技股份有限公司,116.557369,39.912174
美亚宏信(北京)信息技术有限公司,116.298256,40.047337
魔利互通(北京)信息技术有限公司,116.515025,39.787641
北京红赢科技有限公司,116.325058,39.947042
北京汇智恒通科技有限公司,116.298056,39.959912
北京东方融创信息技术有限公司,116.43289,39.920282
无锡数信互融科技发展有限公司北京办事处,116.424978,39.93324
北京睦合达信息技术股份有限公司,116.481901,39.990758
北京勤诚互动广告有限公司,116.47371,39.902596
北京唐吉诃德科技有限公司,116.298889,39.991177
科盾科技股份有限公司北京分公司,116.323553,39.96077
北京有教未来教育科技有限公司,116.303589,39.985934
北京逍遥天地科技文化有限公司,116.639459,39.877365
北京百科康讯科技有限公司,116.481933,39.911775
北京智教通联科技有限公司,116.438397,39.923652
北京博习园教育科技有限公司,116.282844,40.033368
九财科技发展(北京)有限公司,116.452207,39.912954
上海有师网络科技有限公司,116.375115,39.893385
金雅拓,116.310072,39.984547
润开(北京)科技有限公司,116.493042,39.915421
郑州大咖信息科技有限公司,116.301619,40.053
北京天下秀科技股份有限公司,116.454201,39.943401
北京长盛浩业资产管理有限公司,116.330702,39.994511
易到用车,116.481124,39.986148
成都卫士通信息产业股份有限公司北京分公司,116.292936,39.826581
点滴身边网络技术(北京)有限公司,116.456475,39.919874
天瓴(北京)投资管理有限公司,116.287561,39.942921
艾吉泰康生物科技(北京)有限公司,116.27117,40.09947
银赁中国融资租赁(控股)有限公司,116.476261,39.907403
北京易道博识科技有限公司,116.309739,40.028611
北京中兴通控股有限公司,116.284847,40.046208
南京中兴力维软件有限公司,116.42792,39.902896
中国兵器工业计算机应用技术研究所,116.300671,39.947402
中晟智信数据科技(北京)有限公司,116.463205,39.906892
北京麦迪克斯科技有限公司,116.157901,40.065267
北京致臻智造科技有限公司,116.359972,40.039972
北京晋辉科技有限公司,116.346068,40.067675
优必爱信息技术(北京)有限公司,116.479801,39.986669
北京市国路安信息技术股份有限公司,116.282284,39.94549
宝清县虎盟网络科技有限公司,116.42792,39.902896
博易智讯（北京）信息技术有限公司,116.438475,39.922795
北京屹品文汇科技有限责任公司,116.441664,39.921708
南京华盾电力信息安全测评有限公司,116.42792,39.902896
华夏天信(北京)智能低碳技术研究院有限公司,116.4748,40.011971
启迪汇智(北京)投资管理有限公司,116.330429,39.993233
北京春秋永乐文化传播股份有限公司,116.371878,39.969424
上海华点云生物科技有限公司,116.494366,39.914884
北京星水友联供应链管理有限责任公司,116.441589,39.909348
盈嘉互联（北京）科技有限公司,116.191689,39.937351
北京小牛飞腾科技有限公司,116.409202,39.997994
北京握奇数据股份有限公司,116.474915,40.012264
北京中视启明文化传媒有限公司,116.48738,39.887038
黑龙江省公众信息产业有限公司,116.42792,39.902896
深圳小辣椒科技有限责任公司,116.478843,39.986434
北京缔联科技有限公司,116.314326,39.980222
朗聘企业管理咨询(上海)有限公司,116.42792,39.902896
北京量子空间科技有限公司,116.466485,39.995197
北京天信瑞安科技股份有限公司,116.347524,40.067121
北京中盾安全技术开发公司,116.324744,39.936963
北京航天无人机系统工程研究所,116.249571,40.07046
中时瑞安(北京)网络科技有限责任公司,116.346932,39.958201
北京司米家居有限公司,116.539375,39.76572
北京宝融汇资产管理有限公司,116.354736,39.98834
北京陌陌信息技术有限公司,116.481162,39.996092
极鱼(北京)科技有限公司,116.490455,39.979843
智慧农科信息技术有限公司,116.324272,39.961536
扬州新讯科技有限公司北京分公司,116.301934,40.054588
北京蜂鸟视图科技有限公司,116.407,39.975189
北京德睿锦程管理顾问有限公司,116.254766,39.980263
北京中科智营科技发展有限公司,116.40684,39.974358
北京联云天下科技有限公司,116.452533,39.904644
北京鼎力创世科技有限公司,116.480484,39.986584
北京乐天派网络科技有限公司,116.440842,40.042019
北京赛博兴安科技有限公司,116.313457,40.068435
北京众荟信息技术股份有限公司,116.378536,39.970753
硅谷数模半导体(北京)有限公司,116.3231,39.966197
北京热云科技有限公司,116.481331,39.996342
北京奇客创想科技股份有限公司,116.253127,39.981148
北京中科信利技术有限公司,116.325866,39.986287
北京力美传媒科技股份有限公司,116.470989,39.907587
北京华电天德科技园有限公司,116.310073,40.091111
乐约信息科技(上海)有限公司,116.436086,39.930589
北京睿至大数据有限公司,116.4886,40.0001
北京理工新源信息科技有限公司,116.311897,39.939251
国金基金管理有限公司,116.308975,39.934966
北京工畅信达科技有限公司,116.379265,39.907829
中电数据服务有限公司,116.351258,39.977169
北京亿隆汇诚投资管理有限责任公司,116.52121,39.778019
北京世纪鼎点软件有限公司,116.329299,39.995312
北京茵沃汽车科技有限公司,116.357652,40.041947
视觉中国集团,116.491139,39.978362
北京华大九天软件有限公司,116.347217,39.890399
北京图盟科技有限公司顺义分公司,116.482738,39.989487
北京用友审计软件有限公司,116.234611,40.067611
大锤资产,116.311503,39.982072
北京大数据研究院,116.308907,39.992143
会找房(北京)网络技术有限公司,116.301262,40.055171
北京博晓通科技有限公司,116.324353,39.96448
特斯联(北京)科技有限公司,116.45223,39.947105
看法(北京)科技有限公司,116.515664,39.908495
北京地平线信息技术有限公司,116.31561,39.983413
北京轩宇信息技术有限公司,116.329834,39.980835
信德管理顾问（大连）有限公司,116.517429,39.923168
天曦网络科技(北京)有限公司,116.339191,39.998363
安泰得(北京)软件科技有限公司,116.349933,39.975578
飞驰镁物(北京)信息服务有限公司,116.512017,39.894676
黑星互联网科技(上海)有限公司,116.317079,39.981599
北京指尖美景传媒广告有限公司,116.466438,39.905145
众联数据技术(南京)有限公司,116.426182,39.910595
北京赢鼎教育科技股份有限公司,116.3312,39.993176
第一视频(北京)网络技术有限公司,116.486676,40.009092
北京佰才邦技术有限公司,116.30318,40.044258
北京华创网安科技股份有限公司,116.353783,40.002129
中云网安科技(北京)有限公司,116.460934,39.915013
深圳海红天远微电子有限公司,116.42792,39.902896
北京新联铁集团股份有限公司,116.349489,39.944085
北京融工场科技有限公司,116.460796,39.914085
智链数据科技(南通)有限公司,116.350598,39.939133
中企品研（北京）品牌顾问股份有限公司,116.354778,39.951003
北京俏花旦化妆品有限公司,116.433426,39.846413
中盈优创资讯科技有限公司,116.318717,39.971213
臻和(北京)科技有限公司,116.36607,39.982583
雷尚(北京)科技有限公司,116.35122,39.977148
北京心系新生命文化传媒有限责任公司,116.4175,39.917582
北京信复创值投资管理有限公司,116.392184,39.942403
世纪乐知（北京）网络技术有限公司,116.467387,39.995589
北京超萌国际文化有限公司,116.333743,39.99236
北京康拓红外技术股份有限公司,116.332905,39.977072
北京创源微致软件有限公司,116.265219,39.856711
北京天安未来科技有限公司,116.307451,39.957206
北京七海芝铭信息咨询有限公司,116.476655,39.912667
北京联想超融合科技有限公司,116.298785,40.053195
北京娱游天下科技有限公司,116.283012,40.04731
中视金桥国际传媒有限公司北京分公司,116.45278,39.916166
斯润天朗(北京)科技有限公司,116.290756,39.823467
北京金源茂丰新技术开发有限公司,116.425805,40.033412
中关村科技软件股份有限公司,116.295921,40.051389
触脉(北京)咨询有限公司,121.429018,31.228379
北京星影聚合互联网科技有限公司,116.514937,39.893591
航天图景(北京)科技有限公司,116.633241,40.105046
北京哈哈镜电子商务有限公司,116.424681,39.940837
交科院科技集团有限公司,116.41861,39.977566
康宁益生医药科技有限公司,116.373178,40.03666
北京华樾教育科技有限公司,116.310098,39.983606
北京大千阳光数字科技股份有限公司,116.317656,40.038658
天神互动(北京)娱乐科技有限公司,116.438903,39.89506
益科正润金控投资集团有限公司,116.512418,39.906876
未来(北京)黑科技有限公司,116.497162,39.784954
北京艾信运通技术有限公司,116.372534,39.962206
悠易互通(北京)广告有限公司,116.459475,39.918788
微诺时代(北京)科技股份有限公司,116.346044,39.94887
博懋信(北京)科技有限公司,116.382192,39.973873
中京天裕科技(北京)有限公司,116.314255,40.029476
国科赛思(北京)科技有限公司,116.315314,40.042865
北京科莱普云技术有限公司,116.352946,40.012235
触网(北京)股份有限公司,116.462487,39.928034
北京德鸿普惠科技有限公司,116.463545,39.921316
易安财产保险股份有限公司,116.352647,39.974965
北京国信宏数科技有限责任公司,116.352909,39.959571
萨斯肯通讯技术(上海)有限公司北京分公司,116.443108,39.92147
京蒙汇聚(北京)科技发展有限公司,116.491977,39.899519
深圳市嘉德永丰科技有限公司北京分公司,116.351631,39.977163
南京云帐房网络科技有限公司,116.433417,39.920224
云蜂科技有限公司,116.36607,39.982583
北京博智数源科技股份有限公司,116.345301,39.881984
北京星云医学检验实验室有限公司,116.565152,39.778877
北京物联银汇数据科技有限公司,116.307169,39.866342
北京奇点机智科技有限公司,116.314743,39.984371
北京鼎泰泽丰投资管理有限公司,116.286377,39.827244
北京天舟上元信息技术有限公司,116.205913,39.91946
北京地星伟业数码科技有限公司,114.32379,30.46908
北京美秒科技有限公司,116.310442,40.056564
北京海思瑞格科技有限公司,116.186815,39.936824
北京仁光科技有限公司,116.311027,40.038426
北京拍拍赚科技有限责任公司,116.463062,39.934231
北京东方溢彩文化传播有限公司,116.272054,39.934425
北京人人时代科技有限公司,116.294648,40.050973
中国科学院大气物理研究所,116.387138,39.977962
北京华沁智联科技有限公司,116.576823,39.910326
北京烽火万家科技有限公司,116.488953,39.998966
智线云科技(北京)有限公司,116.452072,39.916519
耐誉斯凯(北京)科技有限公司,116.432338,39.93484
果犇农业科技(北京)有限公司,116.358994,39.772751
北京中科百英科技有限公司,116.279932,40.047555
北京大讲台科技有限公司,116.306274,39.980611
北京顺源开华科技有限公司,117.137078,31.839191
北京路途科技有限公司,116.456375,39.920155
英特工程仿真技术(大连)有限公司,116.298451,40.044019
航天云健康科技(北京)有限公司,116.323365,39.946961
北京敏思科技有限公司,116.308418,40.039356
有车（北京）新能源汽车租赁有限公司,116.357652,40.041947
北京北控三兴信息技术有限公司,116.287561,39.942921
北京多语信息技术有限公司济南分公司,116.452746,39.913764
中金云金融(北京)大数据科技股份有限公司,116.476655,39.912667
北京悦图遥感科技发展有限公司,116.338784,40.009379
北京鲸鹳科技有限公司,116.418186,39.894154
北京我的天科技有限公司,116.475891,39.985446
北京一石科技有限责任公司,116.435314,39.907256
北京中科闻歌科技股份有限公司,116.334089,39.987197
北京信联科汇科技有限公司,116.367272,40.098724
北京华纬讯电信技术有限公司,116.304339,40.045775
亚马逊中国,116.489792,39.968109
北京鑫互联科技有限公司,116.604315,39.901059
北京仁达方略管理咨询股份有限公司,116.29898,39.936276
北京中科晶上科技有限公司,116.325034,39.981766
北京布卡互动科技有限公司,116.307956,39.966622
深思考人工智能机器人科技(北京)有限公司,116.309306,40.04059
北京联游艺电科技有限公司,116.410405,39.919153
北京辰信领创信息技术有限公司,116.326704,39.983386
北京拓尔思信息技术股份有限公司,116.377757,39.993287
北京信远通科技有限公司,116.294768,39.822324
叮当快药科技集团有限公司,116.417669,39.920415
北京阅视无限科技有限公司,116.541327,39.930908
北京锦鸿希电信息技术股份有限公司,116.285415,39.832868
北京康佰瑞健康科技有限公司,116.299918,40.02471
国广东方网络(北京)有限公司,116.224795,39.906714
山东联科云计算股份有限公司,116.59886,39.924448
北京人人信科技有限公司,116.308901,39.980692
北京经纬纺机新技术有限公司,116.346734,40.030384
航天中认软件测评科技(北京)有限责任公司,116.321907,39.933099
北京华创互联科技股份有限公司,116.298938,39.828923
联通大数据有限公司,116.428455,39.907233
德稻全球创新网络(北京)有限公司,116.268943,39.957671
新译信息科技(北京)有限公司,116.487793,39.999793
北京车网互联科技有限公司,116.505929,39.986414
银杏树信息技术服务(北京)有限公司,116.268767,39.957506
广州哈奇智能科技有限公司北京分公司,116.460615,39.89677
北京翼辉信息技术有限公司,116.15701,40.065168
天江智媒科技(北京)有限公司,116.378329,39.954242
优识云创(北京)科技有限公司,116.306485,39.979566
北京新澜互动广告有限公司,116.47708,39.926498
北京智象信息技术有限公司,116.491319,39.903301
正元地理信息有限责任公司,116.639276,40.053163
西安睿群信息技术有限公司,116.42792,39.902896
北京唯迈医疗设备有限公司,116.5168,39.785534
北京瑞合实创科技发展有限公司,116.288865,40.148278
北京友仁邦信息科技有限公司,116.454364,39.79331
北京易盒科技有限公司,116.458855,39.909863
北京金锐德路科技有限公司,116.406456,39.939404
北京远鉴科技股份有限公司,116.27638,39.933251
北京金信润天通讯技术有限公司,114.884091,40.811901
万宝盛华企业管理咨询（上海）有限公司,116.319802,39.98294
北京米树科技有限公司,116.465492,40.022522
北京分享时代科技有限公司,116.510752,39.894157
昶鑫国际投资控股(北京)有限公司,116.388865,39.971066
中国供销农产品批发市场控股有限公司,116.373714,39.898645
北京万爱酒店管理有限公司,116.414532,39.989814
中付支付科技有限公司,116.511652,39.9118
天津中科虹星科技有限公司,116.366914,39.980061
北京云杉世纪网络科技有限公司,116.339299,39.992408
北京棱镜影像文化传媒有限公司,116.539139,39.911502
北京蜂睿信息科技有限公司,116.450867,39.932895
北京盛德信联科技有限公司,116.317053,40.06667
北京首钢自动化信息技术有限公司,116.158164,39.930083
北京盛威时代科技有限公司,116.303259,40.054377
深圳市新银河技术有限公司北京分公司,116.480011,39.997412
北京泰和志新软件有限公司,116.296687,40.02742
东方新诚信数字认证中心有限公司,112.893405,28.213291
首页大数据科技股份有限公司,116.308045,39.866216
北京国泰北斗科技有限公司,116.466441,39.959155
中国机动车辆安全鉴定检测中心,116.521365,39.782136
北京我爱出行科技服务有限公司,116.468774,40.012499
成都侠客岛企业管理有限公司,104.055384,30.538718
乘方大数据技术(北京)有限责任公司,116.310076,39.96014
北京跃科人才服务有限公司,116.482091,39.909351
北京欧应科技有限公司,116.452219,39.912946
深圳市盘古天地投资管理集团,116.313604,39.980093
北京安百胜生物科技有限公司,116.509061,39.799928
北京众城巨元科技发展有限公司,116.474786,39.907258
北京贝德思达科技发展有限公司,116.41142,39.971707
北京小泽文化艺术有限公司,116.465447,39.978328
北京新明星电子技术开发有限公司,116.278616,39.870626
资舟控股有限公司,116.413109,39.909172
北京初志科技有限公司,116.359972,40.039972
时代嘉华(中国)科技有限公司,116.462651,39.95012
成都动鱼数码科技有限公司,116.460934,39.915013
北京傲游天下科技有限公司,116.422303,39.951493
浙江乾冠信息安全研究院有限公司,116.457008,39.9003
北京科诺伟业科技有限公司,116.338762,39.999491
北京比邻弘科科技有限公司,116.516858,39.92375
北京云漫数据技术有限公司,116.334076,39.988097
